transaction_id,merchant_id,txn_ts_utc,amount,status,payment_method
t_004678,m_1003,2026-01-19T13:50:13Z,229.58,APPROVED,CARD
t_004679,m_1004,2026-01-19T04:44:47Z,232.93,DECLINED,WALLET
t_004680,m_1001,2026-01-19T07:20:25Z,205.79,APPROVED,CARD
t_004681,m_1006,2026-01-19T03:44:11Z,161.76,APPROVED,WALLET
t_004682,m_1006,2026-01-19T09:58:36Z,116.93,APPROVED,WALLET
t_004683,m_1006,2026-01-19T00:52:26Z,171.6,APPROVED,CARD
t_004684,m_1003,2026-01-19T07:31:38Z,30.85,APPROVED,WALLET
t_004685,m_1001,2026-01-19T05:47:22Z,197.07,APPROVED,CARD
t_004686,m_1004,2026-01-19T08:25:36Z,151.8,APPROVED,CARD
t_004687,m_1007,2026-01-19T02:46:12Z,59.31,APPROVED,WALLET
t_004688,m_1002,2026-01-19T16:15:58Z,167.64,APPROVED,CARD
t_004689,m_1006,2026-01-19T09:20:34Z,199.36,APPROVED,WALLET
t_004690,m_1001,2026-01-19T02:07:04Z,216.72,APPROVED,CARD
t_004691,m_1001,2026-01-19T02:31:16Z,227.5,APPROVED,WALLET
t_004692,m_1001,2026-01-19T09:39:37Z,164.82,APPROVED,CARD
t_004693,m_1007,2026-01-19T00:51:03Z,212.64,APPROVED,CARD
t_004694,m_1001,2026-01-19T05:08:33Z,141.99,DECLINED,WALLET
t_004695,m_1001,2026-01-19T13:47:58Z,137.67,APPROVED,CARD
t_004696,m_1005,2026-01-19T20:33:02Z,64.25,APPROVED,CARD
t_004697,m_1003,2026-01-19T17:07:57Z,186.58,APPROVED,WALLET
t_004698,m_1002,2026-01-19T02:02:13Z,82.2,APPROVED,CARD
t_004699,m_1006,2026-01-19T16:19:36Z,246.15,APPROVED,CARD
t_004700,m_1002,2026-01-19T18:33:24Z,17.98,APPROVED,WALLET
t_004701,m_1001,2026-01-19T23:57:56Z,24.8,APPROVED,CARD
t_004702,m_1002,2026-01-19T03:20:37Z,171.57,DECLINED,CARD
t_004703,m_1002,2026-01-19T10:21:57Z,117.86,DECLINED,CARD
t_004704,m_1005,2026-01-19T18:57:51Z,165.01,APPROVED,CARD
t_004705,m_1002,2026-01-19T18:12:29Z,213.29,APPROVED,CARD
t_004706,m_1004,2026-01-19T23:47:04Z,193.95,APPROVED,WALLET
t_004707,m_1004,2026-01-19T17:24:23Z,124.5,APPROVED,WALLET
t_004708,m_1002,2026-01-19T20:39:04Z,62.37,APPROVED,CARD
t_004709,m_1001,2026-01-19T21:44:31Z,77.86,DECLINED,WALLET
t_004710,m_1001,2026-01-19T19:42:18Z,45.24,APPROVED,CARD
t_004711,m_1003,2026-01-19T09:41:56Z,15.3,APPROVED,CARD
t_004712,m_1003,2026-01-19T07:26:21Z,16.17,APPROVED,WALLET
t_004713,m_1006,2026-01-19T06:19:24Z,19.87,APPROVED,WALLET
t_004714,m_1003,2026-01-19T05:42:20Z,46.76,APPROVED,WALLET
t_004715,m_1001,2026-01-19T00:04:08Z,159.53,APPROVED,CARD
t_004716,m_1006,2026-01-19T15:55:37Z,137.3,APPROVED,WALLET
t_004717,m_1005,2026-01-19T17:56:58Z,227.77,APPROVED,WALLET
t_004718,m_1005,2026-01-19T19:27:38Z,57.95,APPROVED,WALLET
t_004719,m_1001,2026-01-19T20:10:40Z,176.24,APPROVED,WALLET
t_004720,m_1003,2026-01-19T22:38:58Z,102.57,APPROVED,WALLET
t_004721,m_1002,2026-01-19T06:17:28Z,160.8,APPROVED,CARD
t_004722,m_1004,2026-01-19T13:47:08Z,190.94,APPROVED,WALLET
t_004723,m_1001,2026-01-19T08:50:24Z,218.93,APPROVED,CARD
t_004724,m_1001,2026-01-19T10:02:54Z,249.74,DECLINED,CARD
t_004725,m_1007,2026-01-19T07:35:00Z,246.75,APPROVED,WALLET
t_004726,m_1007,2026-01-19T06:08:16Z,13.49,APPROVED,WALLET
t_004727,m_1007,2026-01-19T03:30:56Z,4.77,DECLINED,WALLET
t_004728,m_1004,2026-01-19T18:28:38Z,18.04,APPROVED,CARD
t_004729,m_1004,2026-01-19T04:37:34Z,38.19,APPROVED,CARD
t_004730,m_1002,2026-01-19T17:07:46Z,30.94,APPROVED,CARD
t_004731,m_1002,2026-01-19T07:49:09Z,139.62,APPROVED,CARD
t_004732,m_1003,2026-01-19T00:26:34Z,71.96,APPROVED,CARD
t_004733,m_1005,2026-01-19T06:34:22Z,249.98,APPROVED,WALLET
t_004734,m_1001,2026-01-19T00:02:17Z,26.24,APPROVED,WALLET
t_004735,m_1004,2026-01-19T20:39:51Z,32.05,APPROVED,CARD
t_004736,m_1006,2026-01-19T03:56:59Z,64.21,APPROVED,WALLET
t_004737,m_1002,2026-01-19T10:52:49Z,236.12,DECLINED,CARD
t_004738,m_1007,2026-01-19T21:57:33Z,149.44,DECLINED,CARD
t_004739,m_1007,2026-01-19T14:54:18Z,32.5,APPROVED,WALLET
t_004740,m_1004,2026-01-19T18:59:02Z,151.1,APPROVED,CARD
t_004741,m_1001,2026-01-19T04:21:59Z,136.72,DECLINED,CARD
t_004742,m_1003,2026-01-19T03:29:39Z,74.42,DECLINED,WALLET
t_004743,m_1002,2026-01-19T10:17:04Z,154.67,DECLINED,CARD
t_004744,m_1007,2026-01-19T17:25:48Z,226.93,DECLINED,WALLET
t_004745,m_1003,2026-01-19T16:01:35Z,104.56,APPROVED,CARD
t_004746,m_1005,2026-01-19T01:14:11Z,24.45,APPROVED,CARD
t_004747,m_1001,2026-01-19T13:09:14Z,189.86,APPROVED,CARD
t_004748,m_1006,2026-01-19T07:45:29Z,141.12,APPROVED,CARD
t_004749,m_1001,2026-01-19T07:34:52Z,166.35,APPROVED,WALLET
t_004750,m_1003,2026-01-19T08:10:52Z,181.1,APPROVED,CARD
t_004751,m_1003,2026-01-20T11:19:35Z,83.16,APPROVED,WALLET
t_004752,m_1007,2026-01-20T12:42:37Z,144.54,APPROVED,CARD
t_004753,m_1005,2026-01-20T09:29:11Z,145.46,APPROVED,WALLET
t_004754,m_1005,2026-01-20T14:40:36Z,160.68,APPROVED,WALLET
t_004755,m_1002,2026-01-20T17:44:38Z,200.95,APPROVED,WALLET
t_004756,m_1001,2026-01-20T01:39:24Z,85.23,APPROVED,CARD
t_004757,m_1004,2026-01-20T09:19:23Z,112.96,APPROVED,WALLET
t_004758,m_1003,2026-01-20T04:54:28Z,105.64,DECLINED,WALLET
t_004759,m_1006,2026-01-20T19:07:04Z,77.16,DECLINED,CARD
t_004760,m_1002,2026-01-20T12:12:14Z,160.03,APPROVED,CARD
t_004761,m_1004,2026-01-20T13:36:39Z,154.8,APPROVED,WALLET
t_004762,m_1003,2026-01-20T09:11:19Z,116.85,APPROVED,CARD
t_004763,m_1003,2026-01-20T00:18:34Z,73.01,APPROVED,CARD
t_004764,m_1003,2026-01-20T05:56:13Z,77.82,APPROVED,CARD
t_004765,m_1003,2026-01-20T02:43:29Z,178.38,APPROVED,WALLET
t_004766,m_1003,2026-01-20T08:25:55Z,101.69,APPROVED,WALLET
t_004767,m_1003,2026-01-20T15:39:18Z,212.0,APPROVED,CARD
t_004768,m_1004,2026-01-20T05:56:53Z,126.5,APPROVED,CARD
t_004769,m_1002,2026-01-20T09:28:10Z,94.44,APPROVED,CARD
t_004770,m_1002,2026-01-20T22:25:09Z,156.47,APPROVED,WALLET
t_004771,m_1003,2026-01-20T06:11:59Z,58.28,APPROVED,CARD
t_004772,m_1005,2026-01-20T13:12:14Z,14.86,APPROVED,CARD
t_004773,m_1005,2026-01-20T14:51:25Z,48.81,DECLINED,CARD
t_004774,m_1004,2026-01-20T05:23:06Z,123.14,DECLINED,CARD
t_004775,m_1007,2026-01-20T04:28:01Z,77.95,APPROVED,CARD
t_004776,m_1001,2026-01-20T12:15:43Z,62.84,APPROVED,WALLET
t_004777,m_1004,2026-01-20T20:37:13Z,120.55,DECLINED,CARD
t_004778,m_1004,2026-01-20T07:33:08Z,205.48,APPROVED,CARD
t_004779,m_1001,2026-01-20T07:52:37Z,42.17,APPROVED,WALLET
t_004780,m_1001,2026-01-20T06:18:09Z,14.61,APPROVED,CARD
t_004781,m_1001,2026-01-20T19:40:15Z,162.0,APPROVED,CARD
t_004782,m_1004,2026-01-20T20:37:31Z,24.39,APPROVED,CARD
t_004783,m_1006,2026-01-20T00:44:11Z,178.2,APPROVED,WALLET
t_004784,m_1001,2026-01-20T12:51:09Z,48.91,APPROVED,WALLET
t_004785,m_1006,2026-01-20T16:48:04Z,130.23,APPROVED,WALLET
t_004786,m_1001,2026-01-20T15:20:37Z,249.38,APPROVED,CARD
t_004787,m_1002,2026-01-20T00:00:18Z,199.2,APPROVED,CARD
t_004788,m_1002,2026-01-20T07:59:05Z,240.72,APPROVED,WALLET
t_004789,m_1004,2026-01-20T18:14:49Z,22.1,APPROVED,WALLET
t_004790,m_1004,2026-01-20T09:49:53Z,63.91,APPROVED,CARD
t_004791,m_1005,2026-01-20T10:05:48Z,90.45,APPROVED,CARD
t_004792,m_1001,2026-01-20T22:52:28Z,243.6,APPROVED,WALLET
t_004793,m_1006,2026-01-20T14:36:21Z,17.9,APPROVED,WALLET
t_004794,m_1006,2026-01-20T14:16:04Z,34.32,APPROVED,CARD
t_004795,m_1005,2026-01-20T02:57:52Z,176.12,APPROVED,CARD
t_004796,m_1004,2026-01-20T22:36:04Z,200.0,APPROVED,CARD
t_004797,m_1002,2026-01-20T08:23:04Z,169.93,APPROVED,WALLET
t_004798,m_1001,2026-01-20T13:11:40Z,207.09,APPROVED,CARD
t_004799,m_1003,2026-01-20T08:23:08Z,40.76,APPROVED,CARD
t_004800,m_1005,2026-01-20T12:08:37Z,41.78,DECLINED,WALLET
t_004801,m_1007,2026-01-20T21:42:33Z,181.09,APPROVED,WALLET
t_004802,m_1004,2026-01-20T07:31:58Z,126.25,APPROVED,CARD
t_004803,m_1005,2026-01-20T10:38:12Z,8.82,APPROVED,CARD
t_004804,m_1004,2026-01-20T11:29:49Z,227.4,APPROVED,CARD
t_004805,m_1007,2026-01-20T08:18:44Z,175.38,APPROVED,WALLET
t_004806,m_1004,2026-01-20T11:45:38Z,165.87,APPROVED,WALLET
t_004807,m_1004,2026-01-20T20:54:13Z,34.76,APPROVED,WALLET
t_004808,m_1001,2026-01-20T16:45:42Z,140.0,APPROVED,WALLET
t_004809,m_1004,2026-01-20T11:41:36Z,21.14,DECLINED,CARD
t_004810,m_1005,2026-01-20T04:45:02Z,26.73,APPROVED,CARD
t_004811,m_1007,2026-01-20T13:14:51Z,90.54,APPROVED,WALLET
t_004812,m_1003,2026-01-20T06:16:27Z,113.22,APPROVED,CARD
t_004813,m_1007,2026-01-20T12:35:04Z,202.05,APPROVED,WALLET
t_004814,m_1003,2026-01-20T11:47:14Z,240.69,DECLINED,WALLET
t_004815,m_1007,2026-01-20T12:28:43Z,100.19,DECLINED,WALLET
t_004816,m_1005,2026-01-20T16:01:26Z,67.63,APPROVED,WALLET
t_004817,m_1005,2026-01-20T14:32:10Z,44.1,APPROVED,WALLET
t_004818,m_1006,2026-01-20T12:32:53Z,33.16,APPROVED,CARD
t_004819,m_1003,2026-01-20T00:11:26Z,146.12,DECLINED,WALLET
t_004820,m_1003,2026-01-20T13:04:34Z,232.45,DECLINED,CARD
t_004821,m_1007,2026-01-20T22:56:03Z,217.06,APPROVED,WALLET
t_004822,m_1004,2026-01-20T16:48:11Z,150.73,APPROVED,WALLET
t_004823,m_1006,2026-01-20T00:44:39Z,112.17,APPROVED,WALLET
t_004824,m_1006,2026-01-20T09:11:55Z,37.64,APPROVED,CARD
t_004825,m_1003,2026-01-20T14:55:55Z,196.41,APPROVED,CARD
t_004826,m_1002,2026-01-20T05:01:50Z,51.79,DECLINED,WALLET
t_004827,m_1005,2026-01-20T23:32:59Z,214.16,APPROVED,CARD
t_004828,m_1003,2026-01-20T11:46:31Z,181.73,APPROVED,CARD
t_004829,m_1003,2026-01-20T03:58:55Z,131.62,APPROVED,CARD
t_004830,m_1004,2026-01-20T00:49:13Z,60.24,APPROVED,CARD
t_004831,m_1001,2026-01-20T09:59:28Z,140.43,APPROVED,CARD
t_004832,m_1007,2026-01-20T08:17:12Z,113.12,APPROVED,CARD
t_004833,m_1006,2026-01-20T01:54:59Z,143.36,APPROVED,WALLET
t_004834,m_1001,2026-01-20T13:28:31Z,102.15,APPROVED,CARD
t_004835,m_1004,2026-01-20T06:43:26Z,158.83,APPROVED,WALLET
t_004836,m_1002,2026-01-20T00:08:07Z,20.11,APPROVED,CARD
t_004837,m_1001,2026-01-20T01:40:57Z,222.42,APPROVED,WALLET
t_004838,m_1005,2026-01-20T09:09:08Z,99.07,APPROVED,CARD
t_004839,m_1002,2026-01-20T07:15:27Z,212.81,APPROVED,WALLET
t_004840,m_1001,2026-01-20T17:23:10Z,234.84,APPROVED,WALLET
t_004841,m_1004,2026-01-20T21:46:05Z,175.39,APPROVED,WALLET
t_004842,m_1006,2026-01-20T23:06:16Z,153.02,APPROVED,WALLET
t_004843,m_1005,2026-01-20T04:32:01Z,142.1,APPROVED,WALLET
t_004844,m_1003,2026-01-20T19:23:45Z,209.07,APPROVED,CARD
t_004845,m_1002,2026-01-20T08:55:39Z,94.6,DECLINED,CARD
t_004846,m_1003,2026-01-20T01:42:52Z,164.49,DECLINED,CARD
t_004847,m_1001,2026-01-20T03:41:57Z,85.29,APPROVED,WALLET
t_004848,m_1003,2026-01-20T18:06:45Z,173.81,APPROVED,CARD
t_004849,m_1005,2026-01-20T01:39:13Z,238.08,APPROVED,CARD
t_004850,m_1003,2026-01-20T08:42:40Z,20.3,APPROVED,WALLET
t_004851,m_1002,2026-01-20T02:10:22Z,103.5,DECLINED,WALLET
t_004852,m_1001,2026-01-20T23:27:13Z,208.99,APPROVED,CARD
t_004853,m_1003,2026-01-20T17:34:41Z,57.05,APPROVED,WALLET
t_004854,m_1003,2026-01-20T17:15:03Z,52.08,APPROVED,CARD
t_004855,m_1001,2026-01-20T13:45:33Z,233.09,APPROVED,WALLET
t_004856,m_1001,2026-01-20T16:37:53Z,204.56,APPROVED,CARD
t_004857,m_1001,2026-01-20T20:45:02Z,41.65,APPROVED,CARD
t_004858,m_1004,2026-01-20T20:41:33Z,174.55,APPROVED,CARD
t_004859,m_1004,2026-01-20T23:57:06Z,110.96,APPROVED,WALLET
t_004860,m_1004,2026-01-20T17:39:27Z,31.31,APPROVED,WALLET
t_004861,m_1007,2026-01-20T13:09:28Z,91.32,APPROVED,CARD
t_004862,m_1006,2026-01-20T06:47:10Z,105.51,APPROVED,CARD
t_004863,m_1006,2026-01-20T10:57:55Z,10.42,DECLINED,CARD
t_004864,m_1003,2026-01-20T06:28:16Z,91.39,APPROVED,WALLET
t_004865,m_1004,2026-01-20T11:10:28Z,177.43,APPROVED,CARD
t_004866,m_1003,2026-01-20T08:10:15Z,146.1,APPROVED,CARD
t_004867,m_1003,2026-01-20T05:26:24Z,102.14,APPROVED,WALLET
t_004868,m_1007,2026-01-20T23:54:30Z,86.11,APPROVED,WALLET
t_004869,m_1005,2026-01-20T09:08:59Z,108.34,APPROVED,CARD
t_004870,m_1001,2026-01-20T06:54:00Z,40.88,APPROVED,CARD
t_004871,m_1002,2026-01-20T15:46:11Z,121.57,APPROVED,CARD
t_004872,m_1003,2026-01-20T10:48:04Z,160.76,APPROVED,CARD
t_004873,m_1002,2026-01-20T10:55:08Z,219.14,APPROVED,WALLET
t_004874,m_1004,2026-01-20T03:38:15Z,4.59,APPROVED,CARD
t_004875,m_1001,2026-01-20T18:16:58Z,142.6,APPROVED,CARD
t_004876,m_1006,2026-01-20T15:35:48Z,207.76,APPROVED,CARD
t_004877,m_1004,2026-01-20T16:13:30Z,115.87,APPROVED,CARD
t_004878,m_1001,2026-01-20T17:06:18Z,38.06,APPROVED,WALLET
t_004879,m_1006,2026-01-20T17:12:58Z,99.62,APPROVED,CARD
t_004880,m_1001,2026-01-20T15:06:58Z,23.95,APPROVED,CARD
t_004881,m_1006,2026-01-20T09:30:09Z,51.19,APPROVED,WALLET
t_004882,m_1002,2026-01-20T23:08:03Z,89.48,APPROVED,WALLET
t_004883,m_1004,2026-01-20T03:12:48Z,156.09,DECLINED,WALLET
t_004884,m_1001,2026-01-20T23:08:37Z,147.1,APPROVED,WALLET
t_004885,m_1003,2026-01-20T20:49:27Z,89.74,APPROVED,WALLET
t_004886,m_1004,2026-01-20T10:06:02Z,153.19,APPROVED,WALLET
t_004887,m_1005,2026-01-20T08:00:12Z,74.39,APPROVED,CARD
t_004888,m_1005,2026-01-20T12:30:09Z,43.3,APPROVED,WALLET
t_004889,m_1002,2026-01-20T23:01:24Z,171.65,APPROVED,WALLET
t_004890,m_1005,2026-01-20T06:50:44Z,48.44,APPROVED,CARD
t_004891,m_1007,2026-01-20T08:49:15Z,246.07,APPROVED,WALLET
t_004892,m_1001,2026-01-20T12:21:44Z,73.63,APPROVED,WALLET
t_004893,m_1001,2026-01-20T03:53:21Z,124.99,APPROVED,CARD
t_004894,m_1001,2026-01-20T11:13:02Z,187.2,APPROVED,CARD
t_004895,m_1004,2026-01-20T05:10:26Z,5.7,APPROVED,CARD
t_004896,m_1004,2026-01-20T11:54:35Z,144.45,APPROVED,WALLET
t_004897,m_1007,2026-01-20T15:59:58Z,86.39,APPROVED,CARD
t_004898,m_1002,2026-01-20T10:52:18Z,128.62,APPROVED,WALLET
t_004899,m_1004,2026-01-20T03:02:38Z,49.57,APPROVED,WALLET
t_004900,m_1004,2026-01-20T19:27:05Z,205.19,APPROVED,WALLET
t_004901,m_1006,2026-01-20T13:13:54Z,73.42,APPROVED,CARD
t_004902,m_1001,2026-01-20T07:05:05Z,235.8,DECLINED,CARD
t_004903,m_1007,2026-01-20T22:26:26Z,107.84,APPROVED,CARD
t_004904,m_1003,2026-01-20T13:24:34Z,85.6,DECLINED,CARD
t_004905,m_1006,2026-01-20T17:00:42Z,35.18,APPROVED,CARD
t_004906,m_1006,2026-01-20T23:03:42Z,38.32,APPROVED,CARD
t_004907,m_1001,2026-01-20T10:22:42Z,187.46,APPROVED,WALLET
t_004908,m_1001,2026-01-20T20:06:01Z,141.41,APPROVED,CARD
t_004909,m_1007,2026-01-20T04:53:31Z,219.78,APPROVED,CARD
t_004910,m_1006,2026-01-20T01:56:56Z,162.48,APPROVED,CARD
t_004911,m_1003,2026-01-20T14:21:54Z,165.07,APPROVED,CARD
t_004912,m_1007,2026-01-20T00:26:05Z,227.09,APPROVED,CARD
t_004913,m_1005,2026-01-20T01:47:33Z,205.82,APPROVED,CARD
t_004914,m_1005,2026-01-20T15:08:33Z,31.59,APPROVED,WALLET
t_004915,m_1007,2026-01-20T18:08:02Z,46.27,APPROVED,CARD
t_004916,m_1003,2026-01-20T23:51:17Z,19.39,APPROVED,CARD
t_004917,m_1005,2026-01-20T23:18:03Z,156.73,APPROVED,WALLET
t_004918,m_1006,2026-01-20T07:31:40Z,112.82,APPROVED,CARD
t_004919,m_1007,2026-01-20T14:15:25Z,45.5,DECLINED,CARD
t_004920,m_1005,2026-01-20T02:48:08Z,246.31,APPROVED,WALLET
t_004921,m_1005,2026-01-20T02:16:22Z,213.78,DECLINED,WALLET
t_004922,m_1007,2026-01-20T15:39:57Z,175.41,APPROVED,WALLET
t_004923,m_1007,2026-01-20T00:07:55Z,89.15,APPROVED,CARD
t_004924,m_1007,2026-01-20T03:00:02Z,244.94,APPROVED,CARD
t_004925,m_1006,2026-01-20T08:20:00Z,215.99,APPROVED,CARD
t_004926,m_1005,2026-01-20T15:17:39Z,127.7,DECLINED,CARD
t_004927,m_1005,2026-01-20T19:57:07Z,187.63,APPROVED,WALLET
t_004928,m_1005,2026-01-20T07:56:30Z,249.68,APPROVED,WALLET
t_004929,m_1006,2026-01-20T00:58:48Z,183.07,APPROVED,WALLET
t_004930,m_1004,2026-01-20T16:20:44Z,217.16,APPROVED,WALLET
t_004931,m_1004,2026-01-20T04:16:42Z,134.33,APPROVED,CARD
t_004932,m_1004,2026-01-20T08:03:27Z,137.78,DECLINED,WALLET
t_004933,m_1001,2026-01-20T02:59:46Z,164.89,DECLINED,CARD
t_004934,m_1004,2026-01-20T13:42:11Z,149.46,APPROVED,WALLET
t_004935,m_1004,2026-01-20T15:09:32Z,208.29,APPROVED,CARD
t_004936,m_1004,2026-01-20T21:58:25Z,24.61,APPROVED,WALLET
t_004937,m_1002,2026-01-20T06:23:35Z,229.49,APPROVED,CARD
t_004938,m_1004,2026-01-20T09:56:37Z,147.39,APPROVED,CARD
t_004939,m_1002,2026-01-20T11:02:21Z,156.94,APPROVED,CARD
t_004940,m_1004,2026-01-20T11:00:38Z,209.56,APPROVED,CARD
t_004941,m_1005,2026-01-20T06:24:58Z,140.81,DECLINED,CARD
t_004942,m_1003,2026-01-20T01:00:59Z,21.36,APPROVED,WALLET
t_004943,m_1001,2026-01-20T15:02:06Z,223.36,APPROVED,WALLET
t_004944,m_1004,2026-01-20T18:49:37Z,49.96,APPROVED,CARD
t_004945,m_1005,2026-01-20T12:01:55Z,101.23,APPROVED,WALLET
t_004946,m_1001,2026-01-20T22:07:07Z,210.93,APPROVED,WALLET
t_004947,m_1001,2026-01-20T01:54:55Z,164.09,APPROVED,CARD
t_004948,m_1006,2026-01-20T20:35:11Z,68.06,APPROVED,CARD
t_004949,m_1005,2026-01-20T15:15:35Z,209.39,APPROVED,WALLET
t_004950,m_1001,2026-01-20T21:22:14Z,161.89,APPROVED,CARD
t_004951,m_1001,2026-01-20T04:12:06Z,183.71,APPROVED,CARD
t_004952,m_1001,2026-01-20T21:58:32Z,99.99,APPROVED,WALLET
t_004953,m_1003,2026-01-20T05:50:36Z,189.42,APPROVED,WALLET
t_004954,m_1002,2026-01-20T06:11:10Z,59.47,APPROVED,CARD
t_004955,m_1007,2026-01-20T04:03:40Z,141.74,APPROVED,CARD
t_004956,m_1001,2026-01-20T17:00:40Z,51.71,DECLINED,WALLET
t_004957,m_1007,2026-01-20T05:53:57Z,98.38,APPROVED,CARD
t_004958,m_1003,2026-01-20T23:57:51Z,145.04,APPROVED,WALLET
t_004959,m_1007,2026-01-20T21:40:18Z,248.56,APPROVED,WALLET
t_004960,m_1004,2026-01-20T23:33:05Z,202.37,APPROVED,WALLET
t_004961,m_1004,2026-01-20T22:38:38Z,94.08,APPROVED,WALLET
t_004962,m_1003,2026-01-20T01:41:46Z,97.28,DECLINED,CARD
t_004963,m_1003,2026-01-20T22:02:19Z,65.9,APPROVED,WALLET
t_004964,m_1003,2026-01-20T02:14:17Z,97.37,APPROVED,WALLET
t_004965,m_1003,2026-01-20T17:32:12Z,167.73,DECLINED,CARD
t_004966,m_1007,2026-01-20T10:07:35Z,186.26,APPROVED,WALLET
t_004967,m_1006,2026-01-20T18:40:27Z,158.79,DECLINED,WALLET
t_004968,m_1002,2026-01-20T14:49:25Z,208.06,APPROVED,CARD
t_004969,m_1002,2026-01-20T01:00:55Z,166.93,APPROVED,WALLET
t_004970,m_1005,2026-01-20T16:04:00Z,231.34,DECLINED,WALLET
t_004971,m_1002,2026-01-20T05:25:49Z,221.36,APPROVED,CARD
t_004972,m_1006,2026-01-20T22:08:16Z,77.64,DECLINED,WALLET
t_004973,m_1005,2026-01-20T23:34:21Z,217.1,APPROVED,CARD
t_004974,m_1007,2026-01-20T10:25:20Z,200.63,APPROVED,CARD
t_004975,m_1005,2026-01-20T05:58:34Z,69.84,APPROVED,CARD
t_004976,m_1001,2026-01-20T15:37:12Z,72.61,DECLINED,CARD
t_004977,m_1005,2026-01-20T01:33:44Z,118.72,APPROVED,WALLET
t_004978,m_1002,2026-01-20T20:08:20Z,69.97,APPROVED,WALLET
t_004979,m_1006,2026-01-20T21:27:43Z,4.68,APPROVED,CARD
t_004980,m_1001,2026-01-20T14:23:08Z,86.1,DECLINED,CARD
t_004981,m_1003,2026-01-20T01:18:43Z,36.2,APPROVED,CARD
t_004982,m_1003,2026-01-20T11:43:01Z,165.68,DECLINED,CARD
t_004983,m_1003,2026-01-20T07:09:21Z,59.45,APPROVED,WALLET
t_004984,m_1005,2026-01-20T09:02:49Z,172.05,APPROVED,CARD
t_004985,m_1007,2026-01-20T07:38:48Z,124.65,DECLINED,WALLET
t_004986,m_1002,2026-01-20T02:41:51Z,181.36,DECLINED,CARD
t_004987,m_1002,2026-01-20T08:09:42Z,90.41,APPROVED,CARD
t_004988,m_1004,2026-01-20T12:13:11Z,221.63,APPROVED,CARD
t_004989,m_1005,2026-01-20T14:49:53Z,170.05,DECLINED,WALLET
t_004990,m_1001,2026-01-20T23:37:03Z,132.56,APPROVED,CARD
t_004991,m_1005,2026-01-20T23:06:22Z,89.42,APPROVED,CARD
t_004992,m_1003,2026-01-20T21:34:48Z,109.84,APPROVED,CARD
t_004993,m_1005,2026-01-20T07:55:20Z,26.61,APPROVED,WALLET
t_004994,m_1003,2026-01-20T12:12:20Z,189.8,APPROVED,WALLET
t_004995,m_1006,2026-01-20T01:04:59Z,192.04,APPROVED,CARD
t_004996,m_1005,2026-01-20T03:40:26Z,115.81,APPROVED,WALLET
t_004997,m_1004,2026-01-20T03:15:53Z,38.11,APPROVED,WALLET
t_004998,m_1007,2026-01-20T16:14:23Z,240.96,APPROVED,CARD
t_004999,m_1007,2026-01-20T14:31:16Z,221.15,APPROVED,WALLET
t_005000,m_1001,2026-01-20T17:32:16Z,133.09,APPROVED,WALLET
t_005001,m_1004,2026-01-21T05:27:00Z,148.73,DECLINED,WALLET
t_005002,m_1005,2026-01-21T07:59:05Z,152.26,APPROVED,CARD
t_005003,m_1007,2026-01-21T08:01:59Z,155.95,APPROVED,CARD
t_005004,m_1004,2026-01-21T16:51:03Z,80.1,APPROVED,WALLET
t_005005,m_1006,2026-01-21T21:00:52Z,148.98,APPROVED,CARD
t_005006,m_1006,2026-01-21T14:17:28Z,59.59,APPROVED,CARD
t_005007,m_1007,2026-01-21T07:20:17Z,196.18,APPROVED,CARD
t_005008,m_1003,2026-01-21T17:08:22Z,213.08,APPROVED,WALLET
t_005009,m_1006,2026-01-21T05:11:03Z,39.3,APPROVED,CARD
t_005010,m_1004,2026-01-21T10:09:23Z,14.89,APPROVED,CARD
t_005011,m_1007,2026-01-21T08:06:06Z,64.22,APPROVED,WALLET
t_005012,m_1007,2026-01-21T12:39:28Z,96.82,APPROVED,CARD
t_005013,m_1001,2026-01-21T11:18:18Z,149.05,APPROVED,WALLET
t_005014,m_1002,2026-01-21T02:54:33Z,213.23,APPROVED,WALLET
t_005015,m_1002,2026-01-21T14:52:56Z,155.11,APPROVED,CARD
t_005016,m_1001,2026-01-21T23:24:41Z,214.44,APPROVED,WALLET
t_005017,m_1004,2026-01-21T04:03:43Z,161.88,APPROVED,WALLET
t_005018,m_1002,2026-01-21T23:19:37Z,31.77,APPROVED,WALLET
t_005019,m_1005,2026-01-21T04:19:24Z,226.15,DECLINED,CARD
t_005020,m_1004,2026-01-21T07:17:54Z,43.36,APPROVED,WALLET
t_005021,m_1002,2026-01-21T23:23:39Z,24.05,APPROVED,WALLET
t_005022,m_1002,2026-01-21T21:06:09Z,42.13,APPROVED,CARD
t_005023,m_1004,2026-01-21T19:21:57Z,22.11,APPROVED,CARD
t_005024,m_1006,2026-01-21T15:43:27Z,195.28,APPROVED,CARD
t_005025,m_1003,2026-01-21T04:40:36Z,130.16,APPROVED,CARD
t_005026,m_1004,2026-01-21T21:57:18Z,88.85,APPROVED,CARD
t_005027,m_1003,2026-01-21T06:42:03Z,66.18,APPROVED,CARD
t_005028,m_1007,2026-01-21T06:03:00Z,35.77,APPROVED,CARD
t_005029,m_1005,2026-01-21T16:52:35Z,154.58,DECLINED,WALLET
t_005030,m_1006,2026-01-21T11:49:56Z,17.13,APPROVED,WALLET
t_005031,m_1004,2026-01-21T13:32:03Z,62.1,APPROVED,WALLET
